ID,Severity,Start_Lat,Start_Lng,StartTime,EndTime,Distance (mi),DelayFromTypicalTraffic (mins),DelayFromFreeFlowSpeed (mins),Congestion_Speed (mph),Description,Street,City,Country,State,Vehicle_Count,Pedestrian_Count,Emergency_Vehicle_Presence,Weather_Condition,Time_of_Day,Traffic_Flow_Rate,Signal_Timer_Setting,Accident_Reported
7774,1,43.23654373118461,-98.93604402741002,2024-10-10 17:49:44.338433844,2024-10-10 18:09:44.338433844,4.752617506416264,34,22,34.173880414702786,Work field heart blood end article half.,Morgan Islands,Port Erictown,USA,NM,34,1,0,Clear,Evening,95,42,0
7775,1,31.66210989538703,-123.67067517559896,2024-10-10 18:42:18.253825380,2024-10-10 19:20:18.253825380,3.885794845756726,12,3,48.08833069043041,Join product hope major best movie.,Craig Island,Alvarezville,USA,NC,22,3,0,Clear,Evening,72,52,0
7776,5,30.622116664814918,-101.03458926647589,2024-10-10 19:34:52.169216920,2024-10-10 19:54:52.169216920,1.206768534221259,13,35,10.674667116001782,Suffer fund wind why order wait space dream.,John Plains,East Johnshire,USA,LA,55,0,1,Clear,Afternoon,77,52,0
7777,4,38.78840895574196,-72.79727585766301,2024-10-10 20:27:26.084608460,2024-10-10 20:35:26.084608460,0.6375049685951355,47,35,14.745595674833453,Impact defense charge report.,Valdez Plaza,Matthewtown,USA,LA,49,14,0,Clear,Afternoon,113,38,0
7778,3,34.578454149465145,-81.4897446750497,2024-10-10 21:20:00.000000000,2024-10-10 22:15:00.000000000,4.9730592875658886,38,22,22.729705130778964,Policy service tree fact.,Taylor Lights,Jenniferberg,USA,NY,88,10,0,Snow,Night,95,118,0
7779,3,38.55639982428043,-120.73742329304064,2024-10-10 22:12:33.915391540,2024-10-10 22:59:33.915391540,2.85388441754445,31,2,52.70812077152239,Might attorney offer behind force.,Caldwell Road,New Anthony,USA,MT,47,17,0,Clear,Afternoon,12,107,0
7780,4,43.87771374269111,-74.40994472140028,2024-10-10 23:05:07.830783076,2024-10-10 23:12:07.830783076,2.7385862806244203,34,38,28.936074614117288,Above first series memory either government.,Michelle Mission,Kurtstad,USA,NV,10,0,1,Snow,Morning,111,103,0
7781,2,36.10921910895212,-88.26429938972967,2024-10-10 23:57:41.746174616,2024-10-11 00:54:41.746174616,3.136771523784136,45,7,44.711769296727965,Lose senior address history they great.,Sandra Route,Kimberlymouth,USA,SC,47,6,0,Clear,Night,47,25,0
7782,4,44.49147905929367,-106.40391477472261,2024-10-11 00:50:15.661566156,2024-10-11 00:58:15.661566156,1.229062084924399,26,10,56.26760193122723,Huge so four.,Munoz Route,North Joyce,USA,NC,30,0,0,Clear,Morning,40,70,0
7783,1,45.09393847439067,-119.76718108000748,2024-10-11 01:42:49.576957696,2024-10-11 01:48:49.576957696,3.280227464761493,11,21,56.622225199177635,Lawyer voice degree off.,Jackson Estates,Edwardsburgh,USA,MI,27,7,0,Clear,Morning,10,92,0
7784,4,38.57113898590637,-96.26060292832342,2024-10-11 02:35:23.492349236,2024-10-11 02:45:23.492349236,0.34918600367758124,46,35,28.221800146080245,Team every very involve arrive perhaps.,Maria Parks,South Brian,USA,IL,96,10,0,Fog,Night,104,63,0
7785,1,36.63574443613114,-92.96698914208618,2024-10-11 03:27:57.407740772,2024-10-11 04:16:57.407740772,1.550873100670729,27,33,11.757417134461601,Right air movie term.,Taylor Meadows,New Jeremyhaven,USA,OK,37,11,0,Clear,Night,127,113,0
7786,5,40.010129878859566,-114.9005961802915,2024-10-11 04:20:31.323132312,2024-10-11 04:56:31.323132312,0.1328006449194801,52,29,29.728209143042555,Try here very agency culture take culture.,William Ramp,East Patricia,USA,CT,94,8,0,Clear,Night,29,13,0
7787,5,31.7288812207385,-74.68489409235784,2024-10-11 05:13:05.238523852,2024-10-11 05:33:05.238523852,1.6329598693336966,8,9,13.565665785045233,Next then before evidence attorney.,Amanda Hill,Gentryport,USA,AZ,6,9,0,Clear,Afternoon,96,81,0
7788,2,38.436418347045276,-78.61760817059596,2024-10-11 06:05:39.153915392,2024-10-11 06:39:39.153915392,0.32977247159591383,58,26,41.85280361145872,Live speak travel she true.,Cathy Street,Megantown,USA,IN,25,5,0,Snow,Night,91,88,0
7789,1,44.28293638104994,-118.31932503780075,2024-10-11 06:58:13.069306928,2024-10-11 07:44:13.069306928,2.568928359846702,42,36,19.990984366081022,Son put other yes age now join.,Amy Locks,Gonzalezbury,USA,TX,17,16,1,Rain,Afternoon,105,37,1
7790,3,31.06293863850336,-116.64013474080676,2024-10-11 07:50:46.984698468,2024-10-11 08:45:46.984698468,1.781334367161133,2,25,45.6985214941998,Myself kid when board who generation have.,Jenkins Road,Wrightton,USA,AL,53,14,0,Clear,Morning,139,40,0
7791,4,41.827027726698994,-99.5198591920572,2024-10-11 08:43:20.900090008,2024-10-11 09:33:20.900090008,2.687538430068466,58,9,11.169321068498851,Let full rather great attention PM.,Calvin Cape,Lake Andrewberg,USA,HI,83,17,0,Rain,Night,85,85,0
7792,2,30.761859124021118,-123.8724175896399,2024-10-11 09:35:54.815481548,2024-10-11 10:11:54.815481548,0.47217097618728243,26,1,19.339969995584106,Nearly animal although sound respond.,Andrea Tunnel,New Jamesfort,USA,FL,99,9,0,Snow,Night,122,59,0
7793,4,31.856115775110975,-71.13318001216852,2024-10-11 10:28:28.730873088,2024-10-11 10:53:28.730873088,3.4677185702492075,11,44,59.713933784506935,Appear despite serve.,Suzanne Shore,Martintown,USA,CT,6,5,0,Fog,Afternoon,83,92,0
7794,5,41.624625879764096,-76.1531370381349,2024-10-11 11:21:02.646264624,2024-10-11 11:59:02.646264624,0.5412900437704039,24,24,32.88905904832576,Have relate son age dog city.,Jason Cape,East Bradley,USA,TN,52,4,0,Snow,Morning,94,17,0
7795,3,34.55217891163376,-82.50279210730064,2024-10-11 12:13:36.561656164,2024-10-11 12:46:36.561656164,2.6492533617824825,9,11,12.191781108816844,Mission best me Mr worry of.,Hughes Vista,New Charlesport,USA,MP,67,18,0,Clear,Morning,118,30,0
7796,5,37.91874236938176,-85.9285185535677,2024-10-11 13:06:10.477047704,2024-10-11 14:05:10.477047704,0.5034849679021514,20,36,17.637365504375136,Far charge artist worker build each meet.,Jessica Dam,Benjaminburgh,USA,KS,6,0,1,Fog,Evening,52,36,0
7797,3,42.96456311754083,-108.32190908125591,2024-10-11 13:58:44.392439244,2024-10-11 14:50:44.392439244,3.198093790773808,7,6,43.75215905100824,Would water treat another why enjoy indicate social.,Richard Tunnel,Lake Feliciatown,USA,GA,97,2,0,Clear,Night,37,87,0
7798,1,37.55375199629476,-119.37915786416482,2024-10-11 14:51:18.307830784,2024-10-11 15:49:18.307830784,0.35466239453524073,32,26,18.816599620318055,Community election wish TV recent woman soon.,Kayla Overpass,New Ryanton,USA,IN,41,5,0,Rain,Night,145,82,0
7799,1,39.940979629075954,-79.55578553694133,2024-10-11 15:43:52.223222320,2024-10-11 16:28:52.223222320,1.7294695017247628,22,24,26.53562807060837,As clear letter.,Timothy Trail,Millerland,USA,AS,79,14,0,Fog,Morning,66,45,0
7800,3,43.81749245487696,-111.10978721932372,2024-10-11 16:36:26.138613860,2024-10-11 16:53:26.138613860,2.6315920668159696,7,11,54.579737693703926,Employee address think add reason with officer.,Rachel Place,East Dustin,USA,NJ,46,3,0,Rain,Evening,106,55,0
7801,2,26.783535316086976,-122.6585943953502,2024-10-11 17:29:00.054005400,2024-10-11 18:10:00.054005400,3.22729068495355,8,37,36.03231710064814,Go box wrong officer performance present accept employee.,Nichole Cove,New Brittanyborough,USA,RI,28,1,1,Clear,Evening,30,14,0
7802,3,28.067189417380646,-103.66945189715555,2024-10-11 18:21:33.969396940,2024-10-11 19:20:33.969396940,1.363258531362045,35,5,50.32343183066944,Ground director law write none owner know.,Payne Trafficway,New Martha,USA,CA,97,15,0,Snow,Night,23,21,0
7803,3,43.30199380516687,-111.32196051566366,2024-10-11 19:14:07.884788480,2024-10-11 19:36:07.884788480,1.1106780355469636,37,38,59.098020182233185,Quite over officer safe.,Angela Village,Stewartport,USA,MO,7,7,0,Fog,Night,30,88,0
7804,3,41.77446396320852,-72.18687012908099,2024-10-11 20:06:41.800180016,2024-10-11 20:28:41.800180016,0.7091881663819755,43,1,51.215858275379276,Theory smile think word.,Joseph Row,Lake Jeffreyview,USA,ME,82,18,0,Rain,Evening,108,54,0
7805,4,46.05003944645385,-77.6184583207367,2024-10-11 20:59:15.715571556,2024-10-11 21:34:15.715571556,4.0840635638720775,57,17,44.11288964512817,Short financial collection across student.,John Ports,South Jeremy,USA,MH,55,17,0,Clear,Morning,122,21,0
7806,2,26.271825531719426,-94.95953819723934,2024-10-11 21:51:49.630963096,2024-10-11 22:04:49.630963096,0.1757953423747355,57,43,8.258938143166493,Long even throughout part.,Brian Curve,Mccarthystad,USA,MT,73,17,0,Clear,Night,118,108,0
7807,5,31.885801296834053,-77.00781968337351,2024-10-11 22:44:23.546354636,2024-10-11 23:41:23.546354636,1.1323317180802193,48,35,31.62257178537554,Low season threat pretty list play.,Schmitt Mission,South Brianfurt,USA,IN,83,8,0,Clear,Night,42,25,0
7808,5,44.09423055414158,-79.43642067343926,2024-10-11 23:36:57.461746172,2024-10-11 23:47:57.461746172,1.79706806778474,40,38,52.30320527536335,Mrs follow control voice well already each.,Jennifer Point,North Caleb,USA,PA,79,18,0,Clear,Afternoon,86,91,0
7809,1,33.316656838817224,-88.5278353372589,2024-10-12 00:29:31.377137712,2024-10-12 00:44:31.377137712,2.5846850833092976,28,21,23.980375585063538,Difficult data major organization knowledge write respond.,Peters Way,West John,USA,NC,5,16,0,Clear,Afternoon,83,69,0
7810,5,40.177561082071804,-108.30990931148489,2024-10-12 01:22:05.292529252,2024-10-12 02:15:05.292529252,4.974899924998635,32,24,15.908671914676606,Question popular deep skin reach ask.,Rivera Corner,New Kelliland,USA,NJ,94,7,0,Fog,Evening,123,68,0
7811,4,43.883845818390505,-95.79825929768595,2024-10-12 02:14:39.207920792,2024-10-12 02:57:39.207920792,0.6969632417070212,0,41,38.698851199683844,Huge beautiful same raise material security stage.,Allison Estate,Port Derek,USA,NC,14,14,0,Clear,Evening,105,110,0
7812,4,39.485849607105294,-79.5599714754251,2024-10-12 03:07:13.123312332,2024-10-12 03:49:13.123312332,0.37127843671438043,52,5,27.606113047400374,Free including east marriage community ten structure.,Ruth Skyway,Williamsberg,USA,LA,25,3,0,Clear,Afternoon,117,30,0
7813,4,32.36590321490903,-74.80768868301598,2024-10-12 03:59:47.038703868,2024-10-12 04:54:47.038703868,3.3862620329240314,50,5,32.73474026838892,Visit under growth story trial environmental health.,Leblanc Squares,Guerreroview,USA,FL,12,14,0,Clear,Morning,97,87,0
7814,4,36.60297389925471,-68.33340405258659,2024-10-12 04:52:20.954095408,2024-10-12 05:44:20.954095408,0.9126844699489008,48,4,42.21520852074713,Though travel cold author property raise my.,Mccall Point,Port Jeremiah,USA,CA,25,3,0,Clear,Afternoon,91,46,0
7815,3,38.74212296724093,-79.21414356784427,2024-10-12 05:44:54.869486948,2024-10-12 06:25:54.869486948,1.2141338124773429,47,12,58.42736462141606,Tax certainly executive deal sell.,Robert Roads,West Ambermouth,USA,KS,65,3,0,Clear,Afternoon,139,84,0
7816,5,47.924535681908196,-114.93926533181616,2024-10-12 06:37:28.784878488,2024-10-12 07:27:28.784878488,0.23921594488432066,39,2,28.795997963285597,Trial along site answer single its.,Osborne Trail,Port Michelle,USA,GU,72,6,0,Clear,Evening,81,22,0
7817,2,29.368734940637857,-110.59139208403842,2024-10-12 07:30:02.700270028,2024-10-12 07:38:02.700270028,3.605058885213694,18,10,8.454496554960548,Apply page will follow at rather card rock.,Natasha Square,West Corytown,USA,AZ,88,11,0,Rain,Night,45,40,0
7818,5,37.786353256037216,-81.53295278589077,2024-10-12 08:22:36.615661564,2024-10-12 08:43:36.615661564,3.1430337785707403,53,12,7.831308040944728,Idea class prove purpose tell similar.,Alexandria Extensions,Port Carlside,USA,MA,83,0,0,Snow,Morning,125,27,0
7819,2,48.92830329425267,-73.26831237445349,2024-10-12 09:15:10.531053104,2024-10-12 09:34:10.531053104,1.9572940144411055,42,16,13.876093339045417,Group foot policy go sea save those.,Bradley Inlet,New Kimberlymouth,USA,VA,81,17,1,Rain,Afternoon,61,24,0
7820,3,34.939626810603016,-81.39212500234564,2024-10-12 10:07:44.446444644,2024-10-12 10:13:44.446444644,3.9513078229863763,3,24,45.037223632499746,Recently guess cause method cell final action month.,Wallace Spring,Port Marco,USA,NC,19,7,0,Clear,Morning,6,25,0
7821,2,31.391643920496968,-89.14441187731342,2024-10-12 11:00:18.361836184,2024-10-12 11:26:18.361836184,0.41720983341491047,58,14,9.423085281735283,Lose apply above effort safe red.,Johnson Forks,Tinaburgh,USA,AR,74,15,0,Clear,Afternoon,57,64,0
7822,4,47.09018242421284,-98.66936558399048,2024-10-12 11:52:52.277227720,2024-10-12 12:00:52.277227720,3.438147738693261,7,12,59.11945266971387,Relationship trip cut middle him country.,Fernando Valleys,West Jerry,USA,KY,56,9,0,Snow,Night,127,56,1
7823,5,46.466311531995814,-108.07371892029934,2024-10-12 12:45:26.192619260,2024-10-12 13:13:26.192619260,0.44465455070054083,47,3,27.126672332306768,Board both program several.,Peterson Summit,Annaside,USA,NM,32,8,0,Snow,Evening,88,46,0
7824,4,38.01642030309658,-104.19107048067708,2024-10-12 13:38:00.108010800,2024-10-12 14:08:00.108010800,4.003854642991097,39,17,55.72982103881634,Card enjoy office test write goal sport.,Miller Crescent,North Marcus,USA,MD,99,8,0,Clear,Night,18,114,0
7825,5,33.59208420947776,-71.42149583300798,2024-10-12 14:30:34.023402340,2024-10-12 14:46:34.023402340,3.023756074424367,16,10,57.38974224752382,Young paper gun moment recognize.,Acevedo Courts,South Veronica,USA,DE,33,0,0,Clear,Afternoon,96,48,0
7826,5,31.258891323518743,-89.97289828625462,2024-10-12 15:23:07.938793880,2024-10-12 16:18:07.938793880,2.4743630534827417,28,6,22.79805546677875,Movie some interest.,Carpenter Haven,Port Charles,USA,FM,40,16,0,Fog,Afternoon,22,71,0
7827,5,28.577855710416923,-88.03698166360114,2024-10-12 16:15:41.854185416,2024-10-12 16:54:41.854185416,0.8943517736748239,14,30,10.024387932229885,Similar focus grow always foot great.,Gomez Freeway,New Richardmouth,USA,UT,44,0,1,Clear,Morning,10,91,0
7828,4,43.50618482237404,-116.30535729442167,2024-10-12 17:08:15.769576956,2024-10-12 17:13:15.769576956,0.9787523816522111,57,27,25.939756949435925,Road stop culture PM early technology.,Scott Squares,Dennisburgh,USA,TX,66,6,0,Clear,Morning,22,82,0
7829,4,43.464036500544495,-124.90044161109411,2024-10-12 18:00:49.684968496,2024-10-12 18:54:49.684968496,2.9880348525340104,20,37,24.703820554930637,Both between call officer.,James Spring,Patriciaton,USA,WY,26,19,0,Clear,Night,92,39,0
7830,3,38.075386795317726,-89.95786921347941,2024-10-12 18:53:23.600360036,2024-10-12 19:37:23.600360036,3.6581537711306416,44,33,10.20062074184273,Sort day always defense.,Jenkins Locks,Jonesburgh,USA,MP,45,11,1,Clear,Afternoon,133,118,0
7831,1,36.523799971694,-109.45234948174837,2024-10-12 19:45:57.515751576,2024-10-12 20:14:57.515751576,2.3043964388354388,15,24,48.18997115297432,Scene girl on mission police already enough likely.,Ryan Loop,Port Isaiahhaven,USA,NH,65,5,1,Snow,Morning,18,96,0
7832,1,34.971162381714194,-73.78736118239678,2024-10-12 20:38:31.431143112,2024-10-12 20:53:31.431143112,3.1012908176968006,2,4,49.869838485632236,You inside strategy.,Buck Stravenue,Lisaport,USA,PR,95,13,0,Rain,Afternoon,72,21,0
7833,5,44.7939134921381,-71.66354618136879,2024-10-12 21:31:05.346534652,2024-10-12 22:24:05.346534652,1.8197595465697114,40,14,43.15974242484919,Black worker cell action blood sign.,Morton Station,East John,USA,GA,44,16,0,Clear,Afternoon,65,20,0
7834,5,48.78008368354827,-110.38103370347291,2024-10-12 22:23:39.261926192,2024-10-12 23:09:39.261926192,2.6799937844363586,25,4,45.2080669385355,Carry man product impact social.,Vasquez Road,Kristinastad,USA,IL,67,16,0,Snow,Evening,90,110,0
7835,4,34.64692379618714,-103.97040573061632,2024-10-12 23:16:13.177317732,2024-10-12 23:34:13.177317732,4.494840588016071,25,36,46.558351414334886,Bed imagine occur inside.,Martha Ferry,South Michael,USA,OH,35,4,0,Clear,Night,101,25,0
7836,3,25.782503717044577,-83.4893275805993,2024-10-13 00:08:47.092709272,2024-10-13 00:52:47.092709272,3.775535165193539,44,6,7.428666485430867,Star current summer father.,Smith Avenue,Angiefort,USA,UT,39,5,0,Clear,Morning,113,67,0
7837,5,47.602792920084866,-110.12375238378137,2024-10-13 01:01:21.008100808,2024-10-13 01:56:21.008100808,4.959138000144622,9,1,26.113186840969927,Question risk turn hit side hour generation.,Matthew Radial,Crystalland,USA,MP,27,18,1,Fog,Afternoon,59,63,0
7838,5,47.755725356567055,-79.74056557767761,2024-10-13 01:53:54.923492348,2024-10-13 02:45:54.923492348,2.4689154780391944,30,37,9.867470458566277,Age last bad.,Thomas Ports,Port Dillon,USA,MA,15,2,1,Snow,Afternoon,81,43,0
7839,2,42.376109144113556,-124.59569193570006,2024-10-13 02:46:28.838883888,2024-10-13 02:52:28.838883888,0.48041875420300917,40,36,44.27163909094841,Source sure small culture agreement hear.,Ruth Isle,Rothland,USA,GA,9,9,0,Clear,Afternoon,20,51,0
7840,4,40.907066057530265,-72.72091325652576,2024-10-13 03:39:02.754275428,2024-10-13 04:37:02.754275428,0.9892088648685562,18,9,13.067698240647134,Product dream now risk.,Bradley Street,Christineport,USA,WY,5,12,0,Clear,Afternoon,81,27,0
7841,1,31.51461718408579,-108.48427073227357,2024-10-13 04:31:36.669666964,2024-10-13 05:22:36.669666964,0.37656254741931683,2,28,18.303785198442814,Seek focus growth front event those.,Hernandez Lodge,Hansonchester,USA,MS,77,17,0,Snow,Morning,110,68,0
7842,4,36.90634874194505,-87.4146134402544,2024-10-13 05:24:10.585058504,2024-10-13 06:07:10.585058504,1.0704295753275652,4,15,17.32408895775027,Beat artist prepare mouth.,Matthew Loop,Mooneybury,USA,WV,45,1,0,Rain,Evening,140,54,0
7843,5,45.61398317900511,-119.43782686985821,2024-10-13 06:16:44.500450044,2024-10-13 06:56:44.500450044,0.11586149390007099,44,35,27.498152456302282,Subject team deal goal administration budget current.,Jonathan Villages,Davisfort,USA,MI,58,5,0,Snow,Evening,36,12,0
7844,4,35.48932592680099,-71.00389263067808,2024-10-13 07:09:18.415841584,2024-10-13 07:15:18.415841584,4.060197810587768,9,31,32.23706725825218,Worry media meet difficult investment.,Nelson Shores,Floresfort,USA,IL,99,1,0,Fog,Night,98,64,0
7845,5,29.848421594003927,-106.12453258528431,2024-10-13 08:01:52.331233124,2024-10-13 08:15:52.331233124,1.6994609793941677,43,16,43.86331881567422,Second member sort all room none interest.,Jenna Drive,Hoodland,USA,FL,11,3,0,Clear,Night,31,97,0
7846,2,30.91955044118259,-70.06982277477898,2024-10-13 08:54:26.246624660,2024-10-13 09:31:26.246624660,1.7595818196670754,29,20,22.87779031862677,Strong school bill do.,Wright Roads,Collinsborough,USA,NJ,89,6,0,Clear,Evening,56,56,0
7847,4,37.28149749687871,-114.7438943187005,2024-10-13 09:47:00.162016200,2024-10-13 09:53:00.162016200,3.301699722685654,43,38,46.23635426691045,Treat game generation practice beat computer Republican always.,Brandy Mount,Lake Cody,USA,WI,36,0,0,Rain,Evening,131,104,0
7848,3,45.12561850340207,-111.41761556046002,2024-10-13 10:39:34.077407740,2024-10-13 11:30:34.077407740,0.9645776142228988,33,7,46.33642175052377,Use remember plan tough someone drop prevent.,Erica Trail,New Jason,USA,GU,65,15,0,Clear,Afternoon,18,12,0
7849,1,43.91031297635329,-99.35014174688958,2024-10-13 11:32:07.992799280,2024-10-13 12:23:07.992799280,3.331094862104099,33,34,11.087683711607035,Model day teach hour at including.,Yang Ports,Port Brandon,USA,TX,58,2,0,Rain,Evening,130,61,0
7850,4,47.26643515228125,-120.72545505758774,2024-10-13 12:24:41.908190820,2024-10-13 12:42:41.908190820,3.8137441940176147,31,42,34.34968779818942,Agreement election music behind lot write investment agency.,Christopher River,South Dean,USA,MO,51,7,0,Rain,Afternoon,9,101,0
